timestamp,experiment,num_episodes,num_steps,method,reward_strat,lr,explore_rate,disc_rate,time_cost,shortest_path,test_accuracy
1778306220,discount_value,500,200,SARSA,s1,0.2,0.5,0.1,0.23319292068481445,"(329, 189)",0.017057569296375266
1778306220,discount_value,500,200,SARSA,s1,0.2,0.5,0.5,0.23991107940673828,"(95, 142)",0.042643923240938165
1778306220,discount_value,500,200,SARSA,s1,0.2,0.5,1,0.2146892547607422,"(471, 58)",0.31769722814498935
