timestamp,experiment,num_episodes,num_steps,method,reward_strat,lr,explore_rate,disc_rate,time_cost,shortest_path,test_accuracy
1778305332,reward_strategy,500,200,QLearning,s1,0.2,0.5,1,0.4837949275970459,"(495, 52)",0.4925373134328358
1778305332,reward_strategy,500,200,QLearning,s2,0.2,0.5,1,0.44576597213745117,"(411, 43)",0.5053304904051172
