timestamp,experiment,num_episodes,num_steps,method,reward_strat,lr,explore_rate,disc_rate,time_cost,shortest_path,test_accuracy
1778306223,reward_strategy,500,200,QLearning,s1,0.2,0.5,1,0.5074920654296875,"(495, 52)",0.4925373134328358
1778306223,reward_strategy,500,200,QLearning,s2,0.2,0.5,1,0.44143104553222656,"(351, 45)",0.4968017057569296
