timestamp,experiment,num_episodes,num_steps,method,reward_strat,lr,explore_rate,disc_rate,time_cost,shortest_path,test_accuracy
1778305291,exploration_rate,500,200,QLearning,s1,0.2,0,0.5,0.4556410312652588,"(470, 45)",0.21748400852878466
1778305291,exploration_rate,500,200,QLearning,s1,0.2,0.5,0.5,0.5550022125244141,"(419, 57)",0.2878464818763326
1778305291,exploration_rate,500,200,QLearning,s1,0.2,1,0.5,0.6647019386291504,"(380, 194)",0.017057569296375266
